task_number, question_number, questionnaire_name, question_name, question_response, attempt, study_name, session_id
4,65,pretest,harvey_rrt,2837,1,alexandersanchez.exemplars1,14048069
4,65,pretest,harvey_r,11,1,alexandersanchez.exemplars1,14048069
4,66,pretest,dahmer1rt,3342,1,alexandersanchez.exemplars1,14048069
4,66,pretest,dahmer1,1,1,alexandersanchez.exemplars1,14048069
4,67,pretest,dahmer_rrt,1934,1,alexandersanchez.exemplars1,14048069
4,67,pretest,dahmer_r,-1,1,alexandersanchez.exemplars1,14048069
4,68,pretest,smith1rt,2213,1,alexandersanchez.exemplars1,14048069
4,68,pretest,smith1,1,1,alexandersanchez.exemplars1,14048069
4,69,pretest,smith_rrt,3371,1,alexandersanchez.exemplars1,14048069
4,69,pretest,smith_r,99,1,alexandersanchez.exemplars1,14048069
4,70,pretest,hines1rt,2278,1,alexandersanchez.exemplars1,14048069
4,70,pretest,hines1,1,1,alexandersanchez.exemplars1,14048069
4,71,pretest,hines_rrt,1996,1,alexandersanchez.exemplars1,14048069
4,71,pretest,hines_r,98,1,alexandersanchez.exemplars1,14048069
4,72,pretest,mj1rt,1984,1,alexandersanchez.exemplars1,14048069
4,72,pretest,mj1,1,1,alexandersanchez.exemplars1,14048069
4,73,pretest,mj_rrt,2424,1,alexandersanchez.exemplars1,14048069
4,73,pretest,mj_r,28,1,alexandersanchez.exemplars1,14048069
4,74,pretest,epstein1rt,2902,1,alexandersanchez.exemplars1,14048069
4,74,pretest,epstein1,1,1,alexandersanchez.exemplars1,14048069
4,75,pretest,epstein_rrt,3399,1,alexandersanchez.exemplars1,14048069
4,75,pretest,epstein_r,-89,1,alexandersanchez.exemplars1,14048069
7,76,exp,thermoBlackrt,8215,1,alexandersanchez.exemplars1,14048069
7,76,exp,thermoBlack,100,1,alexandersanchez.exemplars1,14048069
7,77,exp,thermoWhitert,6293,1,alexandersanchez.exemplars1,14048069
7,77,exp,thermoWhite,-67,1,alexandersanchez.exemplars1,14048069
12,1000,race_iat,block3Cond,"White Names/Unpleasant Words,Black Names/Pleasant Words",1,alexandersanchez.exemplars1,14048069
12,1001,race_iat,feedback,Your responses suggested a slight automatic association of Pleasant Words with Black Names and Unpleasant Words with White Names.,1,alexandersanchez.exemplars1,14048069
12,1002,race_iat,d,0.27,1,alexandersanchez.exemplars1,14048069
1,0,consent,userconsent,TRUE,1,alexandersanchez.exemplars1,14048075
1,0,consent,userconsentrt,9261,1,alexandersanchez.exemplars1,14048075
1,0,consent,userconsent,TRUE,1,alexandersanchez.exemplars1,14048088
1,0,consent,userconsentrt,10292,1,alexandersanchez.exemplars1,14048088
2,1,realstart,commit,I will complete this study with my full attention.,1,alexandersanchez.exemplars1,14048088
2,1,realstart,commitrt,19784,1,alexandersanchez.exemplars1,14048088
4,2,pretest,ck1,2,1,alexandersanchez.exemplars1,14048088
4,2,pretest,ck1rt,5562,1,alexandersanchez.exemplars1,14048088
4,3,pretest,weinstein1rt,8401,1,alexandersanchez.exemplars1,14048088
4,3,pretest,weinstein1,1,1,alexandersanchez.exemplars1,14048088
4,4,pretest,weinstein_rrt,13910,1,alexandersanchez.exemplars1,14048088
4,4,pretest,weinstein_r,-41,1,alexandersanchez.exemplars1,14048088
4,5,pretest,lewis1rt,4137,1,alexandersanchez.exemplars1,14048088
4,5,pretest,lewis1,1,1,alexandersanchez.exemplars1,14048088
4,6,pretest,lewis_r,93,1,alexandersanchez.exemplars1,14048088
4,6,pretest,lewis_rrt,4564,1,alexandersanchez.exemplars1,14048088
4,7,pretest,mlk1rt,3135,1,alexandersanchez.exemplars1,14048088
4,7,pretest,mlk1,1,1,alexandersanchez.exemplars1,14048088
4,8,pretest,mlk_r,86,1,alexandersanchez.exemplars1,14048088
4,8,pretest,mlk_rrt,3159,1,alexandersanchez.exemplars1,14048088
4,9,pretest,bezos1,2,1,alexandersanchez.exemplars1,14048088
4,9,pretest,bezos1rt,4669,1,alexandersanchez.exemplars1,14048088
4,10,pretest,stern1rt,3650,1,alexandersanchez.exemplars1,14048088
4,10,pretest,stern1,1,1,alexandersanchez.exemplars1,14048088
4,11,pretest,stern_rrt,4615,1,alexandersanchez.exemplars1,14048088
4,11,pretest,stern_r,86,1,alexandersanchez.exemplars1,14048088
4,12,pretest,dahmer1rt,4439,1,alexandersanchez.exemplars1,14048088
4,12,pretest,dahmer1,1,1,alexandersanchez.exemplars1,14048088
4,13,pretest,dahmer_r,-90,1,alexandersanchez.exemplars1,14048088
4,13,pretest,dahmer_rrt,4921,1,alexandersanchez.exemplars1,14048088
4,14,pretest,foxx1,1,1,alexandersanchez.exemplars1,14048088
4,14,pretest,foxx1rt,3058,1,alexandersanchez.exemplars1,14048088
4,15,pretest,foxx_r,88,1,alexandersanchez.exemplars1,14048088
4,15,pretest,foxx_rrt,2753,1,alexandersanchez.exemplars1,14048088
4,16,pretest,madoff1,1,1,alexandersanchez.exemplars1,14048088
4,16,pretest,madoff1rt,5145,1,alexandersanchez.exemplars1,14048088
4,17,pretest,madoff_r,-60,1,alexandersanchez.exemplars1,14048088
4,17,pretest,madoff_rrt,8226,1,alexandersanchez.exemplars1,14048088
4,18,pretest,nichols1rt,8107,1,alexandersanchez.exemplars1,14048088
4,18,pretest,nichols1,2,1,alexandersanchez.exemplars1,14048088
4,19,pretest,rock1rt,2752,1,alexandersanchez.exemplars1,14048088
4,19,pretest,rock1,1,1,alexandersanchez.exemplars1,14048088
4,20,pretest,rock_r,87,1,alexandersanchez.exemplars1,14048088
4,20,pretest,rock_rrt,2557,1,alexandersanchez.exemplars1,14048088
4,21,pretest,freeman1,1,1,alexandersanchez.exemplars1,14048088
4,21,pretest,freeman1rt,2790,1,alexandersanchez.exemplars1,14048088
4,22,pretest,freeman_rrt,2630,1,alexandersanchez.exemplars1,14048088
4,22,pretest,freeman_r,88,1,alexandersanchez.exemplars1,14048088
4,23,pretest,mcveigh1,1,1,alexandersanchez.exemplars1,14048088
4,23,pretest,mcveigh1rt,5074,1,alexandersanchez.exemplars1,14048088
4,24,pretest,mcveigh_rrt,3128,1,alexandersanchez.exemplars1,14048088
4,24,pretest,mcveigh_r,-90,1,alexandersanchez.exemplars1,14048088
4,25,pretest,sheen1,1,1,alexandersanchez.exemplars1,14048088
4,25,pretest,sheen1rt,4546,1,alexandersanchez.exemplars1,14048088
4,26,pretest,sheen_rrt,9926,1,alexandersanchez.exemplars1,14048088
4,26,pretest,sheen_r,45,1,alexandersanchez.exemplars1,14048088
4,27,pretest,murphy1,1,1,alexandersanchez.exemplars1,14048088
4,27,pretest,murphy1rt,2615,1,alexandersanchez.exemplars1,14048088
4,28,pretest,murphy_rrt,2148,1,alexandersanchez.exemplars1,14048088
4,28,pretest,murphy_r,90,1,alexandersanchez.exemplars1,14048088
4,29,pretest,harvey1rt,2654,1,alexandersanchez.exemplars1,14048088
4,29,pretest,harvey1,1,1,alexandersanchez.exemplars1,14048088
4,30,pretest,harvey_rrt,2231,1,alexandersanchez.exemplars1,14048088
4,30,pretest,harvey_r,86,1,alexandersanchez.exemplars1,14048088
4,31,pretest,epstein1rt,5460,1,alexandersanchez.exemplars1,14048088
4,31,pretest,epstein1,1,1,alexandersanchez.exemplars1,14048088
4,32,pretest,epstein_rrt,3583,1,alexandersanchez.exemplars1,14048088
4,32,pretest,epstein_r,-53,1,alexandersanchez.exemplars1,14048088
4,33,pretest,bundy1rt,2688,1,alexandersanchez.exemplars1,14048088
4,33,pretest,bundy1,1,1,alexandersanchez.exemplars1,14048088
4,34,pretest,bundy_rrt,2822,1,alexandersanchez.exemplars1,14048088
4,34,pretest,bundy_r,-93,1,alexandersanchez.exemplars1,14048088
4,35,pretest,gotti1rt,6467,1,alexandersanchez.exemplars1,14048088
4,35,pretest,gotti1,1,1,alexandersanchez.exemplars1,14048088
4,36,pretest,gotti_rrt,4421,1,alexandersanchez.exemplars1,14048088
4,36,pretest,gotti_r,-71,1,alexandersanchez.exemplars1,14048088
4,37,pretest,denzel1rt,2594,1,alexandersanchez.exemplars1,14048088
4,37,pretest,denzel1,1,1,alexandersanchez.exemplars1,14048088
4,38,pretest,denzel_rrt,2356,1,alexandersanchez.exemplars1,14048088
4,38,pretest,denzel_r,87,1,alexandersanchez.exemplars1,14048088
4,39,pretest,kaczynski1rt,4290,1,alexandersanchez.exemplars1,14048088
4,39,pretest,kaczynski1,1,1,alexandersanchez.exemplars1,14048088
4,40,pretest,kaczynski_rrt,2727,1,alexandersanchez.exemplars1,14048088
4,40,pretest,kaczynski_r,-84,1,alexandersanchez.exemplars1,14048088
4,41,pretest,hines1rt,2849,1,alexandersanchez.exemplars1,14048088
4,41,pretest,hines1,1,1,alexandersanchez.exemplars1,14048088
4,42,pretest,hines_rrt,2288,1,alexandersanchez.exemplars1,14048088
4,42,pretest,hines_r,88,1,alexandersanchez.exemplars1,14048088
4,43,pretest,bryant1rt,3380,1,alexandersanchez.exemplars1,14048088
4,43,pretest,bryant1,1,1,alexandersanchez.exemplars1,14048088
4,44,pretest,bryant_rrt,2317,1,alexandersanchez.exemplars1,14048088
4,44,pretest,bryant_r,87,1,alexandersanchez.exemplars1,14048088
4,45,pretest,smith1rt,2585,1,alexandersanchez.exemplars1,14048088
4,45,pretest,smith1,1,1,alexandersanchez.exemplars1,14048088
4,46,pretest,smith_rrt,2077,1,alexandersanchez.exemplars1,14048088
4,46,pretest,smith_r,87,1,alexandersanchez.exemplars1,14048088
4,47,pretest,wonder1rt,2153,1,alexandersanchez.exemplars1,14048088
4,47,pretest,wonder1,1,1,alexandersanchez.exemplars1,14048088
4,48,pretest,wonder_rrt,2212,1,alexandersanchez.exemplars1,14048088
4,48,pretest,wonder_r,87,1,alexandersanchez.exemplars1,14048088
4,49,pretest,perry1rt,2325,1,alexandersanchez.exemplars1,14048088
4,49,pretest,perry1,1,1,alexandersanchez.exemplars1,14048088
4,50,pretest,perry_rrt,2140,1,alexandersanchez.exemplars1,14048088
4,50,pretest,perry_r,90,1,alexandersanchez.exemplars1,14048088
4,51,pretest,lauer1rt,3252,1,alexandersanchez.exemplars1,14048088
4,51,pretest,lauer1,1,1,alexandersanchez.exemplars1,14048088
4,52,pretest,lauer_rrt,21805,1,alexandersanchez.exemplars1,14048088
4,52,pretest,lauer_r,-43,1,alexandersanchez.exemplars1,14048088
4,53,pretest,oswald1rt,3719,1,alexandersanchez.exemplars1,14048088
4,53,pretest,oswald1,1,1,alexandersanchez.exemplars1,14048088
4,54,pretest,oswald_rrt,2831,1,alexandersanchez.exemplars1,14048088
4,54,pretest,oswald_r,-88,1,alexandersanchez.exemplars1,14048088
4,55,pretest,mj1rt,2658,1,alexandersanchez.exemplars1,14048088
4,55,pretest,mj1,1,1,alexandersanchez.exemplars1,14048088
4,56,pretest,mj_rrt,2561,1,alexandersanchez.exemplars1,14048088
4,56,pretest,mj_r,82,1,alexandersanchez.exemplars1,14048088
4,57,pretest,jackson1,1,1,alexandersanchez.exemplars1,14048088
4,57,pretest,jackson1rt,2439,1,alexandersanchez.exemplars1,14048088
4,58,pretest,jackson_rrt,1917,1,alexandersanchez.exemplars1,14048088
4,58,pretest,jackson_r,82,1,alexandersanchez.exemplars1,14048088
4,59,pretest,woods1rt,3077,1,alexandersanchez.exemplars1,14048088
4,59,pretest,woods1,1,1,alexandersanchez.exemplars1,14048088
4,60,pretest,woods_rrt,3062,1,alexandersanchez.exemplars1,14048088
4,60,pretest,woods_r,60,1,alexandersanchez.exemplars1,14048088
4,61,pretest,cosby1rt,2889,1,alexandersanchez.exemplars1,14048088
4,61,pretest,cosby1,1,1,alexandersanchez.exemplars1,14048088
4,62,pretest,cosby_rrt,6943,1,alexandersanchez.exemplars1,14048088
4,62,pretest,cosby_r,-47,1,alexandersanchez.exemplars1,14048088
4,63,pretest,capone1rt,2279,1,alexandersanchez.exemplars1,14048088
4,63,pretest,capone1,1,1,alexandersanchez.exemplars1,14048088
4,64,pretest,capone_rrt,2390,1,alexandersanchez.exemplars1,14048088
4,64,pretest,capone_r,-92,1,alexandersanchez.exemplars1,14048088
4,65,pretest,powell1rt,3023,1,alexandersanchez.exemplars1,14048088
4,65,pretest,powell1,1,1,alexandersanchez.exemplars1,14048088
4,66,pretest,powell_rrt,2419,1,alexandersanchez.exemplars1,14048088
4,66,pretest,powell_r,56,1,alexandersanchez.exemplars1,14048088
4,67,pretest,baldwin1rt,5142,1,alexandersanchez.exemplars1,14048088
4,67,pretest,baldwin1,1,1,alexandersanchez.exemplars1,14048088
4,68,pretest,baldwin_rrt,3227,1,alexandersanchez.exemplars1,14048088
4,68,pretest,baldwin_r,1,1,alexandersanchez.exemplars1,14048088
4,69,pretest,shkreli1rt,4262,1,alexandersanchez.exemplars1,14048088
4,69,pretest,shkreli1,2,1,alexandersanchez.exemplars1,14048088
4,70,pretest,samuel1rt,2356,1,alexandersanchez.exemplars1,14048088
4,70,pretest,samuel1,1,1,alexandersanchez.exemplars1,14048088
4,71,pretest,samuel_rrt,2157,1,alexandersanchez.exemplars1,14048088
4,71,pretest,samuel_r,80,1,alexandersanchez.exemplars1,14048088
4,72,pretest,ali1rt,2494,1,alexandersanchez.exemplars1,14048088
4,72,pretest,ali1,1,1,alexandersanchez.exemplars1,14048088
4,73,pretest,ali_rrt,2265,1,alexandersanchez.exemplars1,14048088
4,73,pretest,ali_r,84,1,alexandersanchez.exemplars1,14048088
4,74,pretest,dillinger1rt,33691,1,alexandersanchez.exemplars1,14048088
4,74,pretest,dillinger1,1,1,alexandersanchez.exemplars1,14048088
4,75,pretest,dillingerrt,2443,1,alexandersanchez.exemplars1,14048088
4,75,pretest,dillinger,-87,1,alexandersanchez.exemplars1,14048088
4,76,pretest,manson1rt,2325,1,alexandersanchez.exemplars1,14048088
4,76,pretest,manson1,1,1,alexandersanchez.exemplars1,14048088
4,77,pretest,manson_rrt,78793,1,alexandersanchez.exemplars1,14048088
4,77,pretest,manson_r,-94,1,alexandersanchez.exemplars1,14048088
1,0,consent,userconsent,TRUE,1,alexandersanchez.exemplars1,14048094
1,0,consent,userconsentrt,6713,1,alexandersanchez.exemplars1,14048094
2,1,realstart,commit,I will complete this study with my full attention,1,alexandersanchez.exemplars1,14048094
2,1,realstart,commitrt,23825,1,alexandersanchez.exemplars1,14048094
4,2,pretest,jackson1rt,4015,1,alexandersanchez.exemplars1,14048094
4,2,pretest,jackson1,1,1,alexandersanchez.exemplars1,14048094
4,3,pretest,jackson_r,33,1,alexandersanchez.exemplars1,14048094
4,3,pretest,jackson_rrt,8597,1,alexandersanchez.exemplars1,14048094
4,4,pretest,freeman1rt,2344,1,alexandersanchez.exemplars1,14048094
4,4,pretest,freeman1,1,1,alexandersanchez.exemplars1,14048094
4,5,pretest,freeman_rrt,2248,1,alexandersanchez.exemplars1,14048094
4,5,pretest,freeman_r,98,1,alexandersanchez.exemplars1,14048094
4,6,pretest,rock1rt,2569,1,alexandersanchez.exemplars1,14048094
4,6,pretest,rock1,1,1,alexandersanchez.exemplars1,14048094
4,7,pretest,rock_rrt,1660,1,alexandersanchez.exemplars1,14048094
4,7,pretest,rock_r,95,1,alexandersanchez.exemplars1,14048094
4,8,pretest,ck1rt,2436,1,alexandersanchez.exemplars1,14048094
4,8,pretest,ck1,2,1,alexandersanchez.exemplars1,14048094
4,9,pretest,samuel1rt,2953,1,alexandersanchez.exemplars1,14048094
4,9,pretest,samuel1,1,1,alexandersanchez.exemplars1,14048094
4,10,pretest,samuel_rrt,1786,1,alexandersanchez.exemplars1,14048094
4,10,pretest,samuel_r,73,1,alexandersanchez.exemplars1,14048094
4,11,pretest,powell1rt,2199,1,alexandersanchez.exemplars1,14048094
4,11,pretest,powell1,2,1,alexandersanchez.exemplars1,14048094
4,12,pretest,denzel1rt,1946,1,alexandersanchez.exemplars1,14048094
4,12,pretest,denzel1,1,1,alexandersanchez.exemplars1,14048094
4,13,pretest,denzel_rrt,1410,1,alexandersanchez.exemplars1,14048094
4,13,pretest,denzel_r,81,1,alexandersanchez.exemplars1,14048094
4,14,pretest,dahmer1rt,3641,1,alexandersanchez.exemplars1,14048094
4,14,pretest,dahmer1,1,1,alexandersanchez.exemplars1,14048094
4,15,pretest,dahmer_r,-93,1,alexandersanchez.exemplars1,14048094
4,15,pretest,dahmer_rrt,2511,1,alexandersanchez.exemplars1,14048094
4,16,pretest,baldwin1rt,2791,1,alexandersanchez.exemplars1,14048094
4,16,pretest,baldwin1,1,1,alexandersanchez.exemplars1,14048094
4,17,pretest,baldwin_rrt,1851,1,alexandersanchez.exemplars1,14048094
4,17,pretest,baldwin_r,8,1,alexandersanchez.exemplars1,14048094
4,18,pretest,harvey1rt,1993,1,alexandersanchez.exemplars1,14048094
4,18,pretest,harvey1,1,1,alexandersanchez.exemplars1,14048094
4,19,pretest,harvey_rrt,2417,1,alexandersanchez.exemplars1,14048094
4,19,pretest,harvey_r,93,1,alexandersanchez.exemplars1,14048094
4,20,pretest,bryant1rt,1944,1,alexandersanchez.exemplars1,14048094
4,20,pretest,bryant1,1,1,alexandersanchez.exemplars1,14048094
4,21,pretest,bryant_rrt,1301,1,alexandersanchez.exemplars1,14048094
4,21,pretest,bryant_r,85,1,alexandersanchez.exemplars1,14048094
4,22,pretest,sheen1rt,3041,1,alexandersanchez.exemplars1,14048094
4,22,pretest,sheen1,1,1,alexandersanchez.exemplars1,14048094
4,23,pretest,sheen_rrt,1533,1,alexandersanchez.exemplars1,14048094
4,23,pretest,sheen_r,-72,1,alexandersanchez.exemplars1,14048094
4,24,pretest,murphy1rt,2024,1,alexandersanchez.exemplars1,14048094
4,24,pretest,murphy1,1,1,alexandersanchez.exemplars1,14048094
4,25,pretest,murphy_rrt,2563,1,alexandersanchez.exemplars1,14048094
4,25,pretest,murphy_r,44,1,alexandersanchez.exemplars1,14048094
4,26,pretest,cosby1rt,1883,1,alexandersanchez.exemplars1,14048094
4,26,pretest,cosby1,1,1,alexandersanchez.exemplars1,14048094
4,27,pretest,cosby_rrt,1222,1,alexandersanchez.exemplars1,14048094
4,27,pretest,cosby_r,29,1,alexandersanchez.exemplars1,14048094
4,28,pretest,bezos1rt,2352,1,alexandersanchez.exemplars1,14048094
4,28,pretest,bezos1,2,1,alexandersanchez.exemplars1,14048094
4,29,pretest,gotti1rt,2466,1,alexandersanchez.exemplars1,14048094
4,29,pretest,gotti1,2,1,alexandersanchez.exemplars1,14048094
4,30,pretest,smith1rt,1573,1,alexandersanchez.exemplars1,14048094
4,30,pretest,smith1,1,1,alexandersanchez.exemplars1,14048094
4,31,pretest,smith_rrt,1717,1,alexandersanchez.exemplars1,14048094
4,31,pretest,smith_r,71,1,alexandersanchez.exemplars1,14048094
4,32,pretest,kaczynski1rt,2693,1,alexandersanchez.exemplars1,14048094
4,32,pretest,kaczynski1,2,1,alexandersanchez.exemplars1,14048094
4,33,pretest,nichols1rt,1887,1,alexandersanchez.exemplars1,14048094
4,33,pretest,nichols1,2,1,alexandersanchez.exemplars1,14048094
4,34,pretest,hines1rt,2063,1,alexandersanchez.exemplars1,14048094
4,34,pretest,hines1,2,1,alexandersanchez.exemplars1,14048094
4,35,pretest,mcveigh1rt,1944,1,alexandersanchez.exemplars1,14048094
4,35,pretest,mcveigh1,2,1,alexandersanchez.exemplars1,14048094
4,36,pretest,ali1rt,1736,1,alexandersanchez.exemplars1,14048094
4,36,pretest,ali1,1,1,alexandersanchez.exemplars1,14048094
4,37,pretest,ali_rrt,1757,1,alexandersanchez.exemplars1,14048094
4,37,pretest,ali_r,3,1,alexandersanchez.exemplars1,14048094
4,38,pretest,stern1,1,1,alexandersanchez.exemplars1,14048094
4,38,pretest,stern1rt,2433,1,alexandersanchez.exemplars1,14048094
4,39,pretest,stern_rrt,1261,1,alexandersanchez.exemplars1,14048094
4,39,pretest,stern_r,-16,1,alexandersanchez.exemplars1,14048094
4,40,pretest,lewis1rt,2017,1,alexandersanchez.exemplars1,14048094
4,40,pretest,lewis1,2,1,alexandersanchez.exemplars1,14048094
4,41,pretest,oswald1rt,2384,1,alexandersanchez.exemplars1,14048094
4,41,pretest,oswald1,2,1,alexandersanchez.exemplars1,14048094
4,42,pretest,dillinger1rt,1616,1,alexandersanchez.exemplars1,14048094
4,42,pretest,dillinger1,2,1,alexandersanchez.exemplars1,14048094
4,43,pretest,shkreli1rt,2082,1,alexandersanchez.exemplars1,14048094
4,43,pretest,shkreli1,2,1,alexandersanchez.exemplars1,14048094
4,44,pretest,epstein1rt,3194,1,alexandersanchez.exemplars1,14048094
4,44,pretest,epstein1,1,1,alexandersanchez.exemplars1,14048094
4,45,pretest,epstein_rrt,3103,1,alexandersanchez.exemplars1,14048094
4,45,pretest,epstein_r,-100,1,alexandersanchez.exemplars1,14048094
4,46,pretest,manson1rt,3539,1,alexandersanchez.exemplars1,14048094
4,46,pretest,manson1,1,1,alexandersanchez.exemplars1,14048094
4,47,pretest,manson_rrt,1539,1,alexandersanchez.exemplars1,14048094
4,47,pretest,manson_r,-94,1,alexandersanchez.exemplars1,14048094
4,48,pretest,mlk1rt,2081,1,alexandersanchez.exemplars1,14048094
4,48,pretest,mlk1,1,1,alexandersanchez.exemplars1,14048094
4,49,pretest,mlk_rrt,1477,1,alexandersanchez.exemplars1,14048094
4,49,pretest,mlk_r,94,1,alexandersanchez.exemplars1,14048094
4,50,pretest,madoff1rt,1831,1,alexandersanchez.exemplars1,14048094
4,50,pretest,madoff1,2,1,alexandersanchez.exemplars1,14048094
4,51,pretest,weinstein1rt,3996,1,alexandersanchez.exemplars1,14048094
4,51,pretest,weinstein1,1,1,alexandersanchez.exemplars1,14048094
4,52,pretest,weinstein_rrt,1292,1,alexandersanchez.exemplars1,14048094
4,52,pretest,weinstein_r,-59,1,alexandersanchez.exemplars1,14048094
4,53,pretest,capone1,1,1,alexandersanchez.exemplars1,14048094
4,53,pretest,capone1rt,2433,1,alexandersanchez.exemplars1,14048094
4,54,pretest,capone_r,-73,1,alexandersanchez.exemplars1,14048094
4,54,pretest,capone_rrt,1260,1,alexandersanchez.exemplars1,14048094
4,55,pretest,mj1rt,1800,1,alexandersanchez.exemplars1,14048094
4,55,pretest,mj1,1,1,alexandersanchez.exemplars1,14048094
4,56,pretest,mj_rrt,1482,1,alexandersanchez.exemplars1,14048094
4,56,pretest,mj_r,74,1,alexandersanchez.exemplars1,14048094
4,57,pretest,woods1rt,1841,1,alexandersanchez.exemplars1,14048094
4,57,pretest,woods1,1,1,alexandersanchez.exemplars1,14048094
4,58,pretest,woods_rrt,1833,1,alexandersanchez.exemplars1,14048094
4,58,pretest,woods_r,-75,1,alexandersanchez.exemplars1,14048094
4,59,pretest,perry1,2,1,alexandersanchez.exemplars1,14048094
4,59,pretest,perry1rt,1751,1,alexandersanchez.exemplars1,14048094
4,60,pretest,foxx1,1,1,alexandersanchez.exemplars1,14048094
4,60,pretest,foxx1rt,1761,1,alexandersanchez.exemplars1,14048094
4,61,pretest,foxx_r,28,1,alexandersanchez.exemplars1,14048094
4,61,pretest,foxx_rrt,1278,1,alexandersanchez.exemplars1,14048094
4,62,pretest,wonder1,1,1,alexandersanchez.exemplars1,14048094
4,62,pretest,wonder1rt,2065,1,alexandersanchez.exemplars1,14048094
4,63,pretest,wonder_rrt,980,1,alexandersanchez.exemplars1,14048094
4,63,pretest,wonder_r,46,1,alexandersanchez.exemplars1,14048094
4,64,pretest,bundy1rt,1879,1,alexandersanchez.exemplars1,14048094
4,64,pretest,bundy1,1,1,alexandersanchez.exemplars1,14048094
4,65,pretest,bundy_r,-100,1,alexandersanchez.exemplars1,14048094
4,65,pretest,bundy_rrt,1774,1,alexandersanchez.exemplars1,14048094
4,66,pretest,lauer1,2,1,alexandersanchez.exemplars1,14048094
4,66,pretest,lauer1rt,1911,1,alexandersanchez.exemplars1,14048094
7,67,exp,thermoWhite,0,1,alexandersanchez.exemplars1,14048094
7,67,exp,thermoWhitert,6693,1,alexandersanchez.exemplars1,14048094
7,68,exp,thermoBlackrt,2740,1,alexandersanchez.exemplars1,14048094
7,68,exp,thermoBlack,-1,1,alexandersanchez.exemplars1,14048094
12,1000,race_iat,block3Cond,"Black Names/Pleasant Words,White Names/Unpleasant Words",1,alexandersanchez.exemplars1,14048094
12,1001,race_iat,feedback,Your responses suggested a slight automatic association of Pleasant Words with White Names and Unpleasant Words with Black Names.,1,alexandersanchez.exemplars1,14048094
12,1002,race_iat,d,-0.33,1,alexandersanchez.exemplars1,14048094
1,0,consent,userconsentrt,16665,1,alexandersanchez.exemplars1,14048133
1,0,consent,userconsent,TRUE,1,alexandersanchez.exemplars1,14048133
2,1,realstart,commit,I will complete this study with my full attention,1,alexandersanchez.exemplars1,14048133
2,1,realstart,commitrt,22941,1,alexandersanchez.exemplars1,14048133
4,2,pretest,woods1rt,3494,1,alexandersanchez.exemplars1,14048133
4,2,pretest,woods1,2,1,alexandersanchez.exemplars1,14048133
4,3,pretest,kaczynski1rt,2213,1,alexandersanchez.exemplars1,14048133
4,3,pretest,kaczynski1,2,1,alexandersanchez.exemplars1,14048133
4,4,pretest,madoff1rt,2019,1,alexandersanchez.exemplars1,14048133
4,4,pretest,madoff1,2,1,alexandersanchez.exemplars1,14048133
4,5,pretest,murphy1rt,3361,1,alexandersanchez.exemplars1,14048133
4,5,pretest,murphy1,2,1,alexandersanchez.exemplars1,14048133
4,6,pretest,shkreli1rt,1980,1,alexandersanchez.exemplars1,14048133
4,6,pretest,shkreli1,2,1,alexandersanchez.exemplars1,14048133
4,7,pretest,gotti1rt,2193,1,alexandersanchez.exemplars1,14048133
4,7,pretest,gotti1,2,1,alexandersanchez.exemplars1,14048133
4,8,pretest,lauer1rt,1634,1,alexandersanchez.exemplars1,14048133
4,8,pretest,lauer1,2,1,alexandersanchez.exemplars1,14048133
4,9,pretest,foxx1rt,1713,1,alexandersanchez.exemplars1,14048133
4,9,pretest,foxx1,2,1,alexandersanchez.exemplars1,14048133
4,10,pretest,mj1rt,1378,1,alexandersanchez.exemplars1,14048133
4,10,pretest,mj1,2,1,alexandersanchez.exemplars1,14048133
4,11,pretest,dahmer1rt,1552,1,alexandersanchez.exemplars1,14048133
4,11,pretest,dahmer1,2,1,alexandersanchez.exemplars1,14048133
4,12,pretest,bryant1rt,1361,1,alexandersanchez.exemplars1,14048133
4,12,pretest,bryant1,2,1,alexandersanchez.exemplars1,14048133
4,13,pretest,mlk1rt,1359,1,alexandersanchez.exemplars1,14048133
4,13,pretest,mlk1,2,1,alexandersanchez.exemplars1,14048133
4,14,pretest,sheen1rt,1312,1,alexandersanchez.exemplars1,14048133
4,14,pretest,sheen1,2,1,alexandersanchez.exemplars1,14048133
4,15,pretest,jackson1rt,1386,1,alexandersanchez.exemplars1,14048133
4,15,pretest,jackson1,2,1,alexandersanchez.exemplars1,14048133
4,16,pretest,hines1rt,1620,1,alexandersanchez.exemplars1,14048133
4,16,pretest,hines1,2,1,alexandersanchez.exemplars1,14048133
4,17,pretest,lewis1rt,1465,1,alexandersanchez.exemplars1,14048133
4,17,pretest,lewis1,2,1,alexandersanchez.exemplars1,14048133
4,18,pretest,rock1rt,2418,1,alexandersanchez.exemplars1,14048133
4,18,pretest,rock1,2,1,alexandersanchez.exemplars1,14048133
4,19,pretest,oswald1rt,1427,1,alexandersanchez.exemplars1,14048133
4,19,pretest,oswald1,2,1,alexandersanchez.exemplars1,14048133
4,20,pretest,wonder1rt,1478,1,alexandersanchez.exemplars1,14048133
4,20,pretest,wonder1,2,1,alexandersanchez.exemplars1,14048133
4,21,pretest,dillinger1rt,1584,1,alexandersanchez.exemplars1,14048133
4,21,pretest,dillinger1,2,1,alexandersanchez.exemplars1,14048133
4,22,pretest,epstein1rt,1570,1,alexandersanchez.exemplars1,14048133
4,22,pretest,epstein1,2,1,alexandersanchez.exemplars1,14048133
